13831;1;Laisser les sentiers qui partent à droite vers le Lac Blanc ou vers le Col de la Mine de Fer et continuer tout droit ( 5 ) pendant 100 mètres jusqu' au [refuge] , gardé à la belle saison ( jusqu' au 15 septembre en général ) .;refuge;0,627205038130986
13302;1;Suivre tout droit le chemin à travers bois qui rejoint le bas de la [plaine] sous la bergerie .;plaine;0,64835467996173
299;1;( 2 ) Obliquer à gauche avant la [bergerie] dans un chemin bien marqué .;bergerie;0,808205012147504
14021;1;Le retrouver ( 5 ) ( 6 ) Peu avant la plaine de Darbonouse à hauteur de la [bergerie] , tourner à droite ( panneau ) et par une courte montée rejoindre la forêt .;bergerie;0,984660855512926
588987;0;À l' ouest du hameau , dans l' ancien petit bois des Onze-Arpents , a été reconstituée une [clairière] avec un parterre de verdure de forme triangulaire afin de rappeler l' existence en 1789 d' un petit ermitage de bois .;clairière;0,946952925086969
535727;0;Lorsque l' ensoleillement est plus important , la chaume s' enrichit de graminées qui deviennent plus nombreuses et la pelouse devient une [prairie] appelée calamagrostidaie du nom de la graminée éponyme le Calamagrostis faux-roseau ( Calamagrostis arundinacea ) aux reflets roses et violets qui domine cette association végétale .;prairie;0,581344734277548
8557;1;Suivre ensuite le sangle plein Sud au pied de la [falaise] , sans emprunter les nombreuses sentes en contrebas ( marques Jaunes , peu nombreuses ) .;falaise;0,920447240181026
20503;1;( 6 ) Dans le village , passer le gîte d' étape-bistrot , tourner à gauche pour descendre vers le lavoir , passer le pont et piquer à gauche pour suivre la [rivière] ( gros chemin avec marquage GR + GTV ) vers le point de vue sur la Grande Cascade du Sapet ( assez décevante car inaccessible : terrain privé ) .;rivière;0,677171622602624
521402;0;En France , dans certaines régions , la Bretagne par exemple , ou encore l' Auvergne ou le Limousin , le terme « village » désigne un [hameau] , dont le nombre d’habitations peut être inférieur à cinq maisons .;hameau;0,019326148538551
4566;1;( 4 ) Franchir le torrent sur une passerelle métallique située légèrement en aval du [refuge] .;refuge;0,030624403660744
21134;1;En longeant les bosquets entourant la [prairie] , retourner vers le chemin que l' on prend à gauche .;prairie;0,736179347874603
580761;0;Venant remplacer l' ancienne [chapelle] devenue trop petite pour accueillir les fidèles , le temple fut construit entre 1864 et 1869 sur les plans de l' architecte Henri Révoil .;chapelle;0,64120688323906
1283;1;( D ) En quittant le [champ] , prendre à droite puis rester sur le sentier du bas à la fourche suivante ( toujours sur le GTV - GR93 ) .;champ;0,143361598918473
576106;0;Les différents bâtiments qui la composent sont construits de 1784 à 1789 , avec de nombreuses modifications de projet au cours de l' édification : des étables , une [bergerie] , une porcherie , des clapiers et un poulailler .;bergerie;0,375008077460527
4683;1;En effet , vous allez progresser sur près de 2km ( et c' est long ) sur une [crête] non balisée et sur laquelle la trace est parfois très difficile à identifier .;crête;0,806224056369304
590927;0;Le défi est d'autant plus grand qu' en mer du Nord le climat est rude pendant six mois de l' année : lors des tempêtes , la hauteur des vagues , de leur [crête] à leur creux , peut atteindre plus de trente mètres ( soit l' équivalent d' un immeuble de dix étages ) .;crête;0,755257268964625
24498;1;Trouver une sente qui part versant nord , à gauche , et la suivre jusqu' à une [clairière] qu' il faut traverser en restant bien sur la droite .;clairière;0,983211497092422
4393;1;( D / A ) Traverser la [rivière] et choisir la piste qui monte dans le prolongement du petit pont .;rivière;0,34171929484566
565078;0;au départ purement viticole , cette appellation avait acquis une valeur générique et en était venue à désigner indifféremment la cabane de pierre sèche ou la maisonnette des champs servant autrefois d' annexe à la [ferme] ou à la maison de ville .;ferme;0,192958890734033
6481;1;Le sentier part Est dans le [pré] , pour remonter le long de la lisière du bois jusqu' à trouver le GR9 ( 1 ) .;pré;0,632764773703092
585566;0;Au plus près de l' objet photographié le [champ] couvert est de 18 × 24 mm et la résolution maximale de 15 micromètres par pixel grâce à un capteur CCD de 1600x1200 pixels .;champ;0,043513346859198
521402;0;En France , dans certaines régions , la Bretagne par exemple , ou encore l' Auvergne ou le Limousin , le terme village désigne un [hameau] , dont le nombre d’habitations peut être inférieur à cinq maisons .;hameau;0,981420404214196
546778;0;Son développement date de la fin des années 1990 sur un ancien [hameau] constitué de bergeries .;hameau;0,430159204475373
575435;0;À ce titre , lorsque le bief d' un canal est établi sur des remblais et domine ainsi une [plaine] ou une vallée , il entre dans la définition des barrages : la hauteur est celle du remblai par rapport au sol naturel , le volume d' eau est celui présent dans le bief , c'est-à-dire entre les deux écluses qui le déterminent .;plaine;0,290554800083872
6493;1;Passer en bordure de la [clairière] pour aborder le sentier ( 3 ) qui descend longuement au Grand Carroz .;clairière;0,331279749377796
539367;0;Mais le pays est surtout une terre de [refuge] et de migration qui reçoit , en provenance de la zone du Sahel , entre le XIe siècle et le XVIe siècle , les Mandé forestiers ( Dan , Gban et Kwéni ) mais également aux XIVe siècle et XVe siècle , d’autres groupes venus du nord ( Ligbi , Numu et quelques clans Malinké ) , ce qui provoque quelques déplacements limités de populations plus anciennement établies ( Krou sur la côte avant le XVe siècle et Sénoufo ) .;refuge;0,689162278796883
999990;0;Le mot [fontaine] est aussi utilisé pour désigner un système de distribution, comme une fontaine à chocolat lors de certaines réceptions ou également une fontaine à oxygène pour désigner une forme de bar à oxygène le plus souvent en libre-service.;fontaine;0,528841396301016
8926;1;( 1 ) Continuer tout droit sur le chemin à travers [champ] jusqu' à rejoindre la D8 .;champ;0,594068976016435
324;1;( 7 ) Obliquer Sud-Est et descendre au mieux de larges pentes peu raides , qui conduisent à la [bergerie] puis à la bifurcation repérée à la montée .;bergerie;0,085879012806916
999994;0;Autrefois, une [bergerie] n'était parfois qu’un simple enclo, ou un solide bâtiment de pierre.;bergerie;0,758893330136661
24321;1;Arriver à un dégagement plus large , quitter la voie et descendre sur votre gauche pour passer par un petit [tunnel] , sous la voie , et ainsi rejoindre la route laissée auparavant .;tunnel;0,846472498262766
557652;0;Pour pouvoir franchir l' autoroute , les anciens glacis militaires et les installations ferroviaires , un [tunnel] long de 4 km a été construit à l' aide d' un tunnelier entre les stations Rotonde et Les Halles .;tunnel;0,535351786750241
24360;1;Longer le village , sur la gauche l' ancienne école puis le lavoir et la [chapelle] .;chapelle;0,885383477808845
593325;1;Un petit pont ( Ynys-y-Gwaes ) s’est ainsi effondré dans la [rivière] le 4 décembre 1985 , à cause de la corrosion des câbles de précontrainte qui n’étaient pas protégés de façon satisfaisante .;rivière;0,513072661133588
20244;1;Après avoir rencontré une zone avec des arbres cassés , une nouvelle fourche se présente , prendre à gauche et déboucher alors sur un [champ] de jeunes noyers .;champ;0,52369426427759
581224;0;Bernadette Soubirous a déclaré que la Dame lui aurait dit : « Venez boire à la [fontaine] et vous y laver » .;fontaine;0,747669570385943
9251;1;( 2 ) S' engager alors à droite dans la piste en terre desservant ce [hameau] et suivre cette piste jusqu' au hameau du Villard .;hameau;0,292864996755999
529974;0;Son nom officiel est West Georgia Correctional Facility , qu' il est possible d' apercevoir sur l' un des bâtiments du complexe au début de la troisième saison : la prison devient le [refuge] du groupe de survivants de Rick , qui y pénètrent en la nettoyant petit à petit des rôdeurs qui l' occupent .;refuge;0,204239946241749
17559;1;( 2 ) Passer sous le court [tunnel] avant de rejoindre un grand carrefour .;tunnel;0,643990231523908
